,Unnamed: 0.1,Unnamed: 0,comments,Label
352,352,352,hey guys  please join me in my fight to help abusedmistreated animals  all  fund will go to helping pay for vet billsand or helping them find homes  i  will place an extra emphasis on helping disabled animals  ones otherwise  would just be put to sleep by other animal organizations  donate please  http www gofundme comangelsnwingz﻿,1
353,353,353,http psnboss com ref tggppvl this is the song﻿,1
354,354,354,hey everyone  watch this trailer   http believemefilm com hlr hhqbuvb﻿,1
355,355,355,check out my rapping hope you guys like it  https soundcloud comnereboycallofthelostproducebyatlastatlasrapperjkork  and follow and message me  ﻿,1
356,356,356,subscribe pleaaaase to my instagram account   ill subscribe back   http instagram comcyrine_ghorbel﻿,1
357,357,357,hey guys  visit my channel pleaase im searching a dream ﻿,1
358,358,358,nice  http www barnesandnoble comsbdp csrftoken itixecnkcosoqkemgjluuwvnsxsoampsort ddampsize ampcsrftoken iyecnrwpnytnouamhvmflutgglampdref ampkeyword bdpampstore ebook ﻿,1
359,359,359,http www twitch tvdaconnormc﻿,1
360,360,360,hey guys this is glamour beauty  i just started my youtube channel please  go check it out  im going to post singing videos and also random videos  that i fell like  please go to subscribe  more to come soon  remember to  subscribe ﻿,1
361,361,361,hey guys  my mom said if i got  subs before christmas ill get a kitten  and i always have wanted an kitten so please watch my videos and if you  like it subscribe or like   please no mean comments﻿,1
362,362,362,https www facebook comphoto php fbid ampl dac﻿,1
363,363,363,https www facebook comphoto php v ampset vb amptype amptheater ﻿,1
364,364,364,https soundcloud comartady please check my stuff and make some feedback﻿,1
365,365,365,take a break from katie and help me reach  subscribers this month   new  music and free downloads  ﻿,1
366,366,366,subscribe me please﻿,1
367,367,367,check out my covers i have a video coming out  please subscribe﻿,1
368,368,368,subscribe to my channel﻿,1
369,369,369,hey guys  i am a very small youtuber i upload videos nearly every single  day  i once hope to be like shikas so can you please give  mins of your  life to view this channel  and my new video is on how to watch all the  anime for free  and i am pretty sure you wont regret visiting this channel  thank you ﻿,1
370,370,370,http www rtbf betvemissiondetail_thevoicebelgiquetouteslesauditionsauditiondetail_ emissionid ampid   please join me to the voice liked and shared it please to win more audition  score  thanks so much﻿,1
371,371,371,katy perry will u sit on my face please  it would be really awesome and  ill give you  dollars  ok if you want to do this then please call me and  subscribe to my channel first ok thats good and then u sit on my face and  ill get an erection then you sit more k ﻿,1
372,372,372,is in top    in youtube top views   on  is miley cyrus  http www google rourl sa tamprct jampq ampesrc sampsource webampcd ampved cbqfjaaampurl http a f fen wikipedia org fwiki flist_of_most_viewed_youtube_videosampei oqyudwclyqoyogoawampusg afqjcngkmidplalkuvkoekvgdttjvlqampsig onqzzadqcmnbenmlgaampbvm bv d bgqampcad rja ﻿,1
373,373,373,http www amazon comknightdawncurseddanielnebookdpbmppqhriref sr__ s digitaltextamp bie utfamp bqid amp bsr amp bkeywords knightamptag wattpad     some people are very talented but some are more talented but there is no  sponsor﻿,1
374,374,374,i really love this video  http www bubblews comaccountsheilcen﻿,1
375,375,375,hi guys  check this awesome edm amp house mix   thanks a lot   https soundcloud comsoundhaseedmhousemix﻿,1
376,376,376,hiya😊 i just started youtube and it would mean a lot if some of you could  subscribe and watch my first video xx﻿,1
377,377,377,watch maroon s latest nd single from v it was always you  www youtube  comwatch v tqfuau﻿,1
378,378,378,help please   http www gofundme comrjanimalcare﻿,1
379,379,379,http www mediafire comdownloadyvovhafsvqzzqovideo rar    download and  make money today ﻿,1
380,380,380,http www ebay comitm sspagename strk meselx itamp_trksid p m l ﻿,1
381,381,381,ltscriptgtdocument writelta target  _self  href   http rover ebay comrover icep_ff amppub amptoolid ampcampid ampcustomid bogdan+grigoreampipn psmainampicep_vectorid ampkwid ampmtid ampkw lg gtcheck  this out new arive on ebayltagtltimg  style  textdecoration noneborder padding margin   src   http rover ebay comroverimp ff amppub amptoolid ampcampid ampcustomid bogdan+grigoreampmpt +math floormath random + gt ltscriptgtltnoscriptgtlta  target  _self  href   http rover ebay comrover icep_ff amppub amptoolid ampcampid ampcustomid bogdan+grigoreampipn psmainampicep_vectorid ampkwid ampmtid ampkw lg gtcheck  this out new arive on ebayltagtltimg  style  textdecoration noneborder padding margin   src   http rover ebay comroverimp ff amppub amptoolid ampcampid ampcustomid bogdan+grigoreampmpt [cachebuster]  gtltnoscriptgt﻿,1
382,382,382,i votekatyperry for the  mtv vma best lyric video  see whos in the  lead and vote   http on mtv comutkx﻿,1
383,383,383,https www facebook compages d aa d ad d d a d  d a d ac d d  d a d d a d d d b d a d d ___music ﻿,1
384,384,384,hello  im marian  im a singer from venezuela  i was part of a boygirl band named cubik  and im now singing on my own  cause i wanted to play my own pop and poprock songs   it would mean a lot if you could have a look at my channel to check my  music and watch my new video  and if u like  subscribe to it  xoxo thanks   ps  if you like a lot my channel  you can share it with your friends   haha  lol marian﻿,1
385,385,385,katy perry does remind me of a tiger like as if its her spirit animal   lt﻿,0
386,386,386,in what south american jungle or any jungle for that matter do you find an  african elephant and a bengal tiger in the same place  who made this video ﻿,0
387,387,387,http gag comgagaavpwj   ﻿,1
388,388,388,ima rapper trying to get notice please check out my mixtape   datpiff commixtapesdetail php id ﻿,1
389,389,389,its a good song and i like her video clip  because its a bout a girl that  her airplane crashed on a land far far away  and she found the way to  survive  and i love the pet tiget too kitty purpy  lol  d﻿,0
390,390,390,help me click on the subscribe mai nguyen  thank you﻿,1
391,391,391,even without make up she is still  hot     http uk eonline comeol_imagesentire_sitereg_ katy mkup mh jpg ﻿,1
392,392,392,thanks to this video we know that nokia phones can survive a plane crash ﻿,0
393,393,393,http www bubblews comnewsvpssolutions﻿,1
394,394,394,the treu detective alternate ending  __ http www funnyordie comvideosdfbtruedefectives﻿,1
395,395,395,the new makeup transformation with integrated lookalike feature now  available in ver   do you know who you look like  install or update  your version of makeup transformation  https play google comstoreappsdetails id com yourelink makeuptransformation  or visit google play ﻿,1
396,396,396,she named the tiger kitty purry  no  seriously  she did  check the video ﻿,0
397,397,397,perfect  lt﻿,0
398,398,398,and after the video ends  a  ft  boa constrictor squeezes her to death ﻿,0
399,399,399,should not have paused the music  this is a clip  not a movie ﻿,0
400,400,400,hi d  we’ re twin melody   year old twins   we did some covers we did a cover of birthday by katy perry   please just take  second and watch it  thanks merci gracias danke obrigado grazie …        lt  xx have a nice day d﻿,1
401,401,401,nicee sabrosura viva https soundcloud comyerkielinmigranteyerkimybmoveyourbody﻿,1
402,402,402,hey guys go to check my video name  growtopia my story ﻿,1
403,403,403,http shhort coma r hupwehab﻿,1
404,404,404,yay im the th commenter                                     if your  crazy please donate bitcoins to me at  fhenqxtwqmvptayiejnealahzvem﻿,1
405,405,405,http shhort coma r gixctkd﻿,1
406,406,406,i love this song  it´s for empowering every woman     you´re gonna hear me roar   ﻿,0
407,407,407,this song makes me want to drink bleach﻿,0
408,408,408,if she really did this there shes hardcore﻿,0
409,409,409,http shhort coma r jtufxhxc﻿,1
410,410,410,follow me watch my videos   follow me watch my videos   follow me watch  my videos   follow me watch my videos   follow me watch my videos    follow me watch my videos   follow me watch my videos  ﻿,1
411,411,411,im sorry katy perry  i was being weird  i still love you lt﻿,0
412,412,412,im not a big fan of the song but this video is awesome ﻿,0
413,413,413,katy perry  just stop it and dont do a song i dont like it﻿,0
414,414,414,go to my channel and check out my written songs﻿,1
415,415,415,like gorlingoltz syndrome support community  you are not alone  https www facebook comgorlingoltzsupport﻿,1
416,416,416,subscribe and u are gonna hear me roar  ﻿,1
417,417,417,in my opinion i think you look better with black hair then blond hair    ﻿,0
418,418,418,i loved  she is amazing  omg your eyes _ ﻿,0
419,419,419,please help me give my son a grave   http www gofundme combishopsgravemarker or please just share it on your  fb page  i do not have one anymore ﻿,1
420,420,420,you gonna hear me roarrrr ﻿,0
421,421,421,follow megt https twitter comfllowshoutouts ﻿,1
422,422,422,i will finish this dissertation  and i will laugh in its face when i  finish  roaaarrr  ﻿,0
423,423,423,shes an old whore ﻿,0
424,424,424,please share and help to my friend  http www gofundme comjormis  thank  you very much ﻿,1
425,425,425,roaaaaarrrrrr 🐯🐯🐯﻿,0
426,426,426,this looks so fun and its a good song﻿,0
427,427,427,check out our vids  our songs are awesome  and that i guarantee  ﻿,1
428,428,428,i love you katy ﻿,0
429,429,429,i    loved        it           so       much          because         you          get         to         stand            fear  ﻿,0
430,430,430,click for itunes code http shhort coma r laviqub﻿,1
431,431,431,katy perry is and inspirational singer her voice is awesome and i loved her  so much   she achieved music history and i couldnt believe that   guys if  you could take min to go to my channel and watch my first video i would be  greatly thankful for this   ty guys n katy is still awesome xoxo﻿,1
432,432,432,hi guys i sell jack daniels hard back cover case for iphone  s c s     old time with only  dollars on ebay   http www ebay comitm sspagename strk meselx itamp_trksid p m l ﻿,1
433,433,433,https m facebook comstory php story_fbid ampid ampref stream  gf﻿,1
434,434,434,subscribe to me﻿,1
435,435,435,so cute ﻿,0
436,436,436,i think they were drunk when they shot the first half of the video and then the sec on half comes in  and her boobs are magically bigger and  shes more beautiful suddenly  and the dude practically vanishes ﻿,0
